survey_id,date,flow,weather,turbidity,start_time,end_time,section_name,units_covered,unit,species,count,size_class,est_size,substrate,instream_cover,overhead_cover,hydrology,water_depth_m,run,tagged,clipped,location,survey_type,section_type,fork_length,bank_distance,unit_type,visibility,section_number,temperature
494,2020-02-25,0,clear,0,01:22:00,02:03:00,Robinson Riffle,169-175,173,CHN,2500,NA,35,345,BDE,2,riffle edgewater,0.3,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,9,11
494,2020-02-25,0,clear,0,01:22:00,02:03:00,Robinson Riffle,169-175,173,CHN,1000,NA,40,345,BDE,2,riffle edgewater,0.3,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,9,11
494,2020-02-25,0,clear,0,01:22:00,02:03:00,Robinson Riffle,169-175,173,CHN,500,NA,50,345,BDE,2,riffle edgewater,0.3,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,9,11
494,2020-02-25,0,clear,0,01:22:00,02:03:00,Robinson Riffle,169-175,169,CHN,5000,NA,35,345,BE,2,glide edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,9,11
494,2020-02-25,0,clear,0,01:22:00,02:03:00,Robinson Riffle,169-175,169,CHN,2000,NA,40,345,BE,2,glide edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,9,11
494,2020-02-25,0,clear,0,01:22:00,02:03:00,Robinson Riffle,169-175,169,CHN,50,NA,50,345,BE,2,glide edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,9,11
494,2020-02-25,0,clear,0,01:22:00,02:03:00,Robinson Riffle,169-175,175,CHN,10000,NA,35,123,BDE,1,riffle edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,9,11
494,2020-02-25,0,clear,0,01:22:00,02:03:00,Robinson Riffle,169-175,175,CHN,300,NA,40,123,BDE,1,riffle edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,9,11
494,2020-02-25,0,clear,0,01:22:00,02:03:00,Robinson Riffle,169-175,175,CHN,3000,NA,35,23,A,0,riffle edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,9,11
494,2020-02-25,0,clear,0,01:22:00,02:03:00,Robinson Riffle,169-175,171,CHN,20000,NA,35,123,BCDE,1,riffle edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,9,11
494,2020-02-25,0,clear,0,01:22:00,02:03:00,Robinson Riffle,169-175,171,CHN,2000,NA,40,123,BCDE,1,riffle edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,9,11
494,2020-02-25,0,clear,0,01:22:00,02:03:00,Robinson Riffle,169-175,171,CHN,400,NA,45,123,BCDE,1,riffle edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,9,11
494,2020-02-25,0,clear,0,01:22:00,02:03:00,Robinson Riffle,169-175,171,CHN,3000,NA,35,23,A,0,riffle edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,9,11
494,2020-02-25,0,clear,0,01:22:00,02:03:00,Robinson Riffle,169-175,171,CHN,1000,NA,40,23,A,0,riffle edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,9,11
494,2020-02-25,0,clear,0,01:22:00,02:03:00,Robinson Riffle,169-175,171,CHN,70,NA,50,23,A,0,riffle edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,9,11
494,2020-02-25,0,clear,0,01:22:00,02:03:00,Robinson Riffle,169-175,170,CHN,500,NA,35,34,A,0,riffle,0.3,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,9,11
494,2020-02-25,0,clear,0,01:22:00,02:03:00,Robinson Riffle,169-175,170,CHN,200,NA,45,34,A,0,riffle,0.3,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,9,11
494,2020-02-25,0,clear,0,01:22:00,02:03:00,Robinson Riffle,169-175,174,CHN,0,NA,NA,NA,NA,NA,NA,NA,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,9,11
495,2020-02-26,830,clear,0,01:30:00,02:00:00,Eye Riffle,210 215A/B 216,210,CHN,5000,NA,35,234,BDE,1,glide edgewater,0.4,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11,11
495,2020-02-26,830,clear,0,01:30:00,02:00:00,Eye Riffle,210 215A/B 216,210,CHN,1000,NA,45,234,BDE,1,glide edgewater,0.4,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11,11
495,2020-02-26,830,clear,0,01:30:00,02:00:00,Eye Riffle,210 215A/B 216,210,CHN,100,NA,55,234,BDE,1,glide edgewater,0.4,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11,11
495,2020-02-26,830,clear,0,01:30:00,02:00:00,Eye Riffle,210 215A/B 216,210,CHN,10,NA,60,234,BDE,1,glide edgewater,0.4,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11,11
495,2020-02-26,830,clear,0,01:30:00,02:00:00,Eye Riffle,210 215A/B 216,210,CHN,1000,NA,40,234,B,0,glide,0.8,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11,11
495,2020-02-26,830,clear,0,01:30:00,02:00:00,Eye Riffle,210 215A/B 216,210,CHN,200,NA,50,234,B,0,glide,1,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11,11
495,2020-02-26,830,clear,0,01:30:00,02:00:00,Eye Riffle,210 215A/B 216,210,CHN,25,NA,60,234,B,0,glide,1,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11,11
495,2020-02-26,830,clear,0,01:30:00,02:00:00,Eye Riffle,210 215A/B 216,210,CHN,500,NA,35,34,BE,2,glide edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11,11
495,2020-02-26,830,clear,0,01:30:00,02:00:00,Eye Riffle,210 215A/B 216,210,CHN,200,NA,35,345,B,0,glide edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11,11
495,2020-02-26,830,clear,0,01:30:00,02:00:00,Eye Riffle,210 215A/B 216,210,CHN,50,NA,40,345,B,0,glide edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11,11
495,2020-02-26,830,clear,0,01:30:00,02:00:00,Eye Riffle,210 215A/B 216,215A,CHN,2000,NA,35,345,BCDE,1,glide edgewater,0.6,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11,11
495,2020-02-26,830,clear,0,01:30:00,02:00:00,Eye Riffle,210 215A/B 216,215A,CHN,1000,NA,45,345,BCDE,1,glide edgewater,0.6,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11,11
495,2020-02-26,830,clear,0,01:30:00,02:00:00,Eye Riffle,210 215A/B 216,215A,CHN,500,NA,50,345,BCDE,1,glide edgewater,0.6,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11,11
495,2020-02-26,830,clear,0,01:30:00,02:00:00,Eye Riffle,210 215A/B 216,215A,CHN,20,NA,60,345,BCDE,1,glide edgewater,0.6,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11,11
495,2020-02-26,830,clear,0,01:30:00,02:00:00,Eye Riffle,210 215A/B 216,216,RBTS,1,NA,400,45,A,0,glide,1,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11,11
495,2020-02-26,830,clear,0,01:30:00,02:00:00,Eye Riffle,210 215A/B 216,215A,CHN,200,NA,35,345,BE,0,glide edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11,11
495,2020-02-26,830,clear,0,01:30:00,02:00:00,Eye Riffle,210 215A/B 216,210,CHN,2000,NA,35,234,BDF,1,glide edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11,11
495,2020-02-26,830,clear,0,01:30:00,02:00:00,Eye Riffle,210 215A/B 216,210,CHN,200,NA,40,234,BDF,1,glide edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11,11
495,2020-02-26,830,clear,0,01:30:00,02:00:00,Eye Riffle,210 215A/B 216,210,CHN,2,NA,55,234,BDF,1,glide edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11,11
495,2020-02-26,830,clear,0,01:30:00,02:00:00,Eye Riffle,210 215A/B 216,210,CHN,2500,NA,35,23,A,0,glide,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11,11
495,2020-02-26,830,clear,0,01:30:00,02:00:00,Eye Riffle,210 215A/B 216,210,CHN,300,NA,40,23,A,0,glide,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11,11
495,2020-02-26,830,clear,0,01:30:00,02:00:00,Eye Riffle,210 215A/B 216,210,CHN,10,NA,50,23,A,0,glide,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11,11
495,2020-02-26,830,clear,0,01:30:00,02:00:00,Eye Riffle,210 215A/B 216,210,CHN,2000,NA,35,34,BCDEF,2,glide,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11,11
495,2020-02-26,830,clear,0,01:30:00,02:00:00,Eye Riffle,210 215A/B 216,210,CHN,300,NA,40,34,BCDEF,2,glide,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11,11
495,2020-02-26,830,clear,0,01:30:00,02:00:00,Eye Riffle,210 215A/B 216,210,CHN,100,NA,50,34,BCDEF,2,glide,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11,11
495,2020-02-26,830,clear,0,01:30:00,02:00:00,Eye Riffle,210 215A/B 216,210,CHN,30,NA,60,34,BCDEF,2,glide,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11,11
495,2020-02-26,830,clear,0,01:30:00,02:00:00,Eye Riffle,210 215A/B 216,215B,CHN,1500,NA,35,34,BCDF,2,glide edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11,11
495,2020-02-26,830,clear,0,01:30:00,02:00:00,Eye Riffle,210 215A/B 216,215B,CHN,200,NA,44,34,BCDF,2,glide edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11,11
495,2020-02-26,830,clear,0,01:30:00,02:00:00,Eye Riffle,210 215A/B 216,215B,CHN,100,NA,50,34,BCDF,2,glide edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,11,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,3500,NA,35,34,BDE,1,glide edgewater,0.4,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,2000,NA,40,34,BDE,1,glide edgewater,0.4,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,2500,NA,35,34,BE,2,glide edgewater,0.3,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,1250,NA,40,34,BE,2,glide edgewater,0.3,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,130,NA,50,34,A,0,riffle edgewater,0.6,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,15,NA,60,34,A,0,riffle edgewater,0.6,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,500,NA,45,34,A,0,riffle edgewater,0.6,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,1000,NA,35,34,B,0,glide edgewater,0.8,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,200,NA,45,34,B,0,glide edgewater,0.8,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,100,NA,50,34,B,0,glide edgewater,0.8,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,800,NA,35,234,CDE,0,pool,2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,200,NA,45,234,CDE,0,pool,2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,100,NA,55,234,CDE,0,pool,2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,3500,NA,35,234,BDE,2,glide edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,2100,NA,40,234,BDE,2,glide edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,50,NA,50,234,BDE,2,glide edgewater,0.5,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,1000,NA,35,23,A,0,glide edgewater,0.6,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,200,NA,40,23,A,0,glide edgewater,0.6,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,100,NA,55,23,A,0,glide edgewater,0.6,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,1000,NA,35,23,BDE,1,riffle edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,200,NA,45,23,BDE,1,riffle edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,200,NA,35,23,BE,0,riffle,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,50,NA,40,23,BE,0,riffle,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,10000,NA,35,23,BCDEF,1,pool,1.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,5000,NA,45,23,BCDEF,1,pool,1.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,2000,NA,50,23,BCDEF,1,pool,1.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,100,NA,65,23,BCDEF,1,pool,1.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,185,RBT,1,NA,250,34,A,0,glide,1,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,185,RBTS,1,NA,250,34,A,0,glide,0.8,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,185,CHN,1000,NA,35,34,BDE,2,glide edgewater,0.3,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,185,CHN,500,NA,40,34,BDE,2,glide edgewater,0.3,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,1000,NA,35,23,BCDEF,1,glide,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,SASU,1,NA,40,23,BCDEF,1,glide,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,600,NA,35,23,BE,2,glide edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,100,NA,40,23,BE,2,glide edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,10,NA,50,23,BE,2,glide edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,2000,NA,35,23,BCDEF,2,riffle edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,200,NA,40,23,BCDEF,2,riffle edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,1,NA,50,23,BCDEF,2,riffle edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,4000,NA,35,345,BCDEF,2,glide,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,800,NA,45,345,BCDEF,2,glide,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,150,NA,50,345,BCDEF,2,glide,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,10,NA,60,345,BCDEF,2,glide,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,200,NA,35,345,B,0,glide,0.3,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,60,NA,40,345,B,0,glide,0.3,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,40,NA,50,345,B,0,glide,0.3,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,3000,NA,35,23,BCDE,2,glide edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,189,CHN,200,NA,40,23,BCDE,2,glide edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,185,SASU,4,NA,300,234,A,0,glide,3.8,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,185,CHN,20000,NA,35,34,BCDE,1,glide edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,185,CHN,1000,NA,45,34,BCDE,1,glide edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,185,CHN,200,NA,50,34,BCDE,1,glide edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,185,CHN,1,NA,70,34,BCDE,1,glide edgewater,0.3,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,185,CHN,15000,NA,35,2,BCDE,0,glide edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
496,2020-02-26,830,clear,0,11:40:00,13:06:00,Steep Riffle,189 185,185,CHN,100,NA,40,2,BCDE,0,glide edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,10,11
497,2020-02-26,830,clear,0,09:40:00,10:30:00,Matthews Riffle,103 104 105,103,CHN,200,NA,35,456,BDE,2,glide edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,7,10
497,2020-02-26,830,clear,0,09:40:00,10:30:00,Matthews Riffle,103 104 105,103,CHN,8300,NA,35,456,BE,0,glide edgewater,0.3,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,7,10
497,2020-02-26,830,clear,0,09:40:00,10:30:00,Matthews Riffle,103 104 105,103,CHN,1200,NA,40,456,B,0,glide edgewater,0.6,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,7,10
497,2020-02-26,830,clear,0,09:40:00,10:30:00,Matthews Riffle,103 104 105,103,CHN,200,NA,50,456,B,0,glide edgewater,0.8,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,7,10
497,2020-02-26,830,clear,0,09:40:00,10:30:00,Matthews Riffle,103 104 105,103,CHN,3000,NA,35,456,B,0,glide edgewater,0.4,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,7,10
497,2020-02-26,830,clear,0,09:40:00,10:30:00,Matthews Riffle,103 104 105,103,CHN,1000,NA,40,456,A,0,glide,1.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,7,10
497,2020-02-26,830,clear,0,09:40:00,10:30:00,Matthews Riffle,103 104 105,103,CHN,200,NA,50,456,A,0,glide,1.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,7,10
497,2020-02-26,830,clear,0,09:40:00,10:30:00,Matthews Riffle,103 104 105,103,WAG,1,NA,60,456,A,0,glide,1.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,7,10
497,2020-02-26,830,clear,0,09:40:00,10:30:00,Matthews Riffle,103 104 105,104,SASU,8,NA,350,45,A,0,glide,1.5,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,7,10
497,2020-02-26,830,clear,0,09:40:00,10:30:00,Matthews Riffle,103 104 105,104,RBT,1,NA,350,45,A,0,glide,1.5,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,7,10
497,2020-02-26,830,clear,0,09:40:00,10:30:00,Matthews Riffle,103 104 105,105,CHN,800,NA,35,234,BCDE,1,glide edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,7,10
497,2020-02-26,830,clear,0,09:40:00,10:30:00,Matthews Riffle,103 104 105,105,CHN,200,NA,40,234,BCDE,1,glide edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,7,10
497,2020-02-26,830,clear,0,09:40:00,10:30:00,Matthews Riffle,103 104 105,105,CHN,10,NA,50,234,BCDE,1,glide edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,7,10
497,2020-02-26,830,clear,0,09:40:00,10:30:00,Matthews Riffle,103 104 105,105,WAG,1,NA,65,234,BCDE,1,glide edgewater,0.2,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,7,10
497,2020-02-26,830,clear,0,09:40:00,10:30:00,Matthews Riffle,103 104 105,105,CHN,3000,NA,35,234,BDEF,1,glide edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,7,10
497,2020-02-26,830,clear,0,09:40:00,10:30:00,Matthews Riffle,103 104 105,105,CHN,500,NA,40,234,BDEF,1,glide edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,7,10
497,2020-02-26,830,clear,0,09:40:00,10:30:00,Matthews Riffle,103 104 105,105,CHN,40,NA,50,234,BDEF,1,glide edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,7,10
497,2020-02-26,830,clear,0,09:40:00,10:30:00,Matthews Riffle,103 104 105,105,CHN,25000,NA,35,345,B,0,glide edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,7,10
497,2020-02-26,830,clear,0,09:40:00,10:30:00,Matthews Riffle,103 104 105,105,CHN,2000,NA,40,345,B,0,glide edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,7,10
497,2020-02-26,830,clear,0,09:40:00,10:30:00,Matthews Riffle,103 104 105,105,CHN,300,NA,50,345,B,0,glide edgewater,0.2,unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,7,10
497,2020-02-26,830,clear,0,09:40:00,10:30:00,Matthews Riffle,103 104 105,104,SASU,12,NA,350,45,A,0,glide,1.5,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,7,10
497,2020-02-26,830,clear,0,09:40:00,10:30:00,Matthews Riffle,103 104 105,104,SASU,6,NA,400,45,A,0,glide,1.5,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,7,10
