survey_id,date,flow,weather,turbidity,start_time,end_time,section_name,units_covered,unit,visibility,temperature,hydrology
405,2018-08-20,1200,clear,0,10:55:00,11:10:00,Aleck Riffle,119 120,119,NA,15,pool
406,2018-08-20,1200,clear,0,11:53:00,12:19:00,Matthews Riffle,103 104 105,105,NA,15,glide edgewater
406,2018-08-20,1200,clear,0,11:53:00,12:19:00,Matthews Riffle,103 104 105,104,NA,15,glide
406,2018-08-20,1200,clear,0,11:53:00,12:19:00,Matthews Riffle,103 104 105,103,NA,15,riffle
407,2018-08-20,1200,clear,0,13:25:00,13:50:00,Trailer Park Riffle,96 97 98,97,NA,NA,glide
407,2018-08-20,1200,clear,0,13:25:00,13:50:00,Trailer Park Riffle,96 97 98,96,NA,NA,backwater
407,2018-08-20,1200,clear,0,13:25:00,13:50:00,Trailer Park Riffle,96 97 98,96,NA,NA,glide edgewater
407,2018-08-20,1200,clear,0,13:25:00,13:50:00,Trailer Park Riffle,96 97 98,98,NA,NA,backwater
407,2018-08-20,1200,clear,0,13:25:00,13:50:00,Trailer Park Riffle,96 97 98,96,NA,NA,riffle edgewater
407,2018-08-20,1200,clear,0,13:25:00,13:50:00,Trailer Park Riffle,96 97 98,96,NA,NA,riffle
408,2018-08-20,1200,clear,0,14:08:00,14:23:00,Bedrock Riffle,55 56,56,NA,15.5,riffle edgewater
408,2018-08-20,1200,clear,0,14:08:00,14:23:00,Bedrock Riffle,55 56,55,NA,15.5,riffle edgewater
408,2018-08-20,1200,clear,0,14:08:00,14:23:00,Bedrock Riffle,55 56,56,NA,15.5,glide edgewater
409,2018-08-21,6000,NA,0,09:51:00,10:09:00,Vance Riffle,260,268,NA,17,glide edgewater
409,2018-08-21,6000,NA,0,09:51:00,10:09:00,Vance Riffle,260,268,NA,17,backwater
409,2018-08-21,6000,NA,0,09:51:00,10:09:00,Vance Riffle,260,268,NA,17,glide
410,2018-08-21,6020,clear,0,12:45:00,13:13:00,G95,323A 323B,323B,NA,18,backwater
410,2018-08-21,6020,clear,0,12:45:00,13:13:00,G95,323A 323B,323B,NA,18,glide edgewater
410,2018-08-21,6020,clear,0,12:45:00,13:13:00,G95,323A 323B,323A,NA,18,glide edgewater
411,2018-08-21,6000,clear,1.5,13:43:00,14:00:00,Kiester Riffle,402,402,NA,18,glide edgewater
411,2018-08-21,6000,clear,1.5,13:43:00,14:00:00,Kiester Riffle,402,402,NA,18,backwater
411,2018-08-21,6000,clear,1.5,13:43:00,14:00:00,Kiester Riffle,402,402,NA,18,riffle edgewater
411,2018-08-21,6000,clear,1.5,13:43:00,14:00:00,Kiester Riffle,402,402,NA,18,glide
412,2018-08-21,6000,clear,1.5,14:10:00,14:43:00,Goose Riffle,408,408,NA,18,glide edgewater
412,2018-08-21,6000,clear,1.5,14:10:00,14:43:00,Goose Riffle,408,408,NA,18,backwater
412,2018-08-21,6000,clear,1.5,14:10:00,14:43:00,Goose Riffle,408,408,NA,18,glide
413,2018-08-22,NA,clear,2.2,09:46:00,10:20:00,Hatchery Riffle,19 23-25,23,NA,15,NA
413,2018-08-22,NA,clear,2.2,09:46:00,10:20:00,Hatchery Riffle,19 23-25,24,NA,15,riffle
413,2018-08-22,NA,clear,2.2,09:46:00,10:20:00,Hatchery Riffle,19 23-25,19,NA,15,riffle
413,2018-08-22,NA,clear,2.2,09:46:00,10:20:00,Hatchery Riffle,19 23-25,19,NA,15,riffle edgewater
413,2018-08-22,NA,clear,2.2,09:46:00,10:20:00,Hatchery Riffle,19 23-25,19,NA,15,glide
413,2018-08-22,NA,clear,2.2,09:46:00,10:20:00,Hatchery Riffle,19 23-25,24,NA,15,glide
413,2018-08-22,NA,clear,2.2,09:46:00,10:20:00,Hatchery Riffle,19 23-25,25,NA,15,glide edgewater
413,2018-08-22,NA,clear,2.2,09:46:00,10:20:00,Hatchery Riffle,19 23-25,25,NA,15,glide
414,2018-08-22,NA,clear,0,10:16:00,10:35:00,Auditorium Riffle,29-32,29,NA,15,backwater
414,2018-08-22,NA,clear,0,10:16:00,10:35:00,Auditorium Riffle,29-32,31,NA,15,riffle edgewater
414,2018-08-22,NA,clear,0,10:16:00,10:35:00,Auditorium Riffle,29-32,32,NA,15,glide edgewater
414,2018-08-22,NA,clear,0,10:16:00,10:35:00,Auditorium Riffle,29-32,32,NA,15,riffle edgewater
414,2018-08-22,NA,clear,0,10:16:00,10:35:00,Auditorium Riffle,29-32,30,NA,15,NA
415,2018-08-22,1200,clear,0,11:15:00,NA,Hatchery Ditch,26 33 28,26,NA,15.5,backwater
415,2018-08-22,1200,clear,0,11:15:00,NA,Hatchery Ditch,26 33 28,26,NA,15.5,glide
415,2018-08-22,1200,clear,0,11:15:00,NA,Hatchery Ditch,26 33 28,33,NA,15.5,backwater
415,2018-08-22,1200,clear,0,11:15:00,NA,Hatchery Ditch,26 33 28,33,NA,15.5,glide
415,2018-08-22,1200,clear,0,11:15:00,NA,Hatchery Ditch,26 33 28,28,NA,15.5,glide
415,2018-08-22,1200,clear,0,11:15:00,NA,Hatchery Ditch,26 33 28,33,NA,15.5,riffle
416,2018-09-11,800,clear,1.8,09:45:00,10:22:00,Robinson Riffle,169-171 173-175,175,NA,13.5,riffle edgewater
416,2018-09-11,800,clear,1.8,09:45:00,10:22:00,Robinson Riffle,169-171 173-175,174,NA,13.5,riffle
416,2018-09-11,800,clear,1.8,09:45:00,10:22:00,Robinson Riffle,169-171 173-175,171,NA,13.5,riffle edgewater
416,2018-09-11,800,clear,1.8,09:45:00,10:22:00,Robinson Riffle,169-171 173-175,170,NA,13.5,riffle
416,2018-09-11,800,clear,1.8,09:45:00,10:22:00,Robinson Riffle,169-171 173-175,169,NA,13.5,riffle edgewater
416,2018-09-11,800,clear,1.8,09:45:00,10:22:00,Robinson Riffle,169-171 173-175,173,NA,13.5,backwater
416,2018-09-11,800,clear,1.8,09:45:00,10:22:00,Robinson Riffle,169-171 173-175,173,NA,13.5,riffle edgewater
416,2018-09-11,800,clear,1.8,09:45:00,10:22:00,Robinson Riffle,169-171 173-175,169,NA,13.5,glide edgewater
416,2018-09-11,800,clear,1.8,09:45:00,10:22:00,Robinson Riffle,169-171 173-175,170,NA,13.5,glide
416,2018-09-11,800,clear,1.8,09:45:00,10:22:00,Robinson Riffle,169-171 173-175,174,NA,13.5,glide
417,2018-09-11,800,clear,0,11:40:00,12:00:00,Aleck Riffle,119 120,120,NA,14.5,glide
417,2018-09-11,800,clear,0,11:40:00,12:00:00,Aleck Riffle,119 120,119,NA,14.5,NA
417,2018-09-11,800,clear,0,11:40:00,12:00:00,Aleck Riffle,119 120,119,NA,14.5,backwater
418,2018-09-11,800,clear,0,13:09:00,13:33:00,Trailer Park Riffle,96 97 98,96,NA,14.5,glide
418,2018-09-11,800,clear,0,13:09:00,13:33:00,Trailer Park Riffle,96 97 98,96,NA,14.5,pool
418,2018-09-11,800,clear,0,13:09:00,13:33:00,Trailer Park Riffle,96 97 98,97,NA,14.5,glide
418,2018-09-11,800,clear,0,13:09:00,13:33:00,Trailer Park Riffle,96 97 98,96,NA,14.5,glide edgewater
418,2018-09-11,800,clear,0,13:09:00,13:33:00,Trailer Park Riffle,96 97 98,98,NA,14.5,NA
419,2018-09-11,800,clear,0,14:10:00,14:35:00,Matthews Riffle,103 104 105,103,NA,15,glide
419,2018-09-11,800,clear,0,14:10:00,14:35:00,Matthews Riffle,103 104 105,104,NA,15,glide
419,2018-09-11,800,clear,0,14:10:00,14:35:00,Matthews Riffle,103 104 105,105,NA,15,glide
419,2018-09-11,800,clear,0,14:10:00,14:35:00,Matthews Riffle,103 104 105,105,NA,15,riffle
420,2018-09-12,6000,NA,0,10:15:00,10:35:00,Junkyard Riffle,499,499,NA,16,glide edgewater
420,2018-09-12,6000,NA,0,10:15:00,10:35:00,Junkyard Riffle,499,499,NA,16,backwater
421,2018-09-12,6000,NA,NA,11:20:00,12:00:00,Gridley Riffle,486 487,486,NA,16,glide edgewater
421,2018-09-12,6000,NA,NA,11:20:00,12:00:00,Gridley Riffle,486 487,487,NA,16,glide edgewater
421,2018-09-12,6000,NA,NA,11:20:00,12:00:00,Gridley Riffle,486 487,487,NA,16,glide
422,2018-09-12,6000,NA,0,12:43:00,13:05:00,McFarland,450,450,NA,15.78,glide edgewater
422,2018-09-12,6000,NA,0,12:43:00,13:05:00,McFarland,450,450,NA,15.78,glide
422,2018-09-12,6000,NA,0,12:43:00,13:05:00,McFarland,450,450,NA,15.78,backwater
423,2018-09-12,6000,cloudy,1.1,13:36:00,14:12:00,Big Riffle,424 426,426,NA,15.78,glide edgewater
423,2018-09-12,6000,cloudy,1.1,13:36:00,14:12:00,Big Riffle,424 426,424,NA,15.78,riffle
423,2018-09-12,6000,cloudy,1.1,13:36:00,14:12:00,Big Riffle,424 426,424,NA,15.78,glide edgewater
423,2018-09-12,6000,cloudy,1.1,13:36:00,14:12:00,Big Riffle,424 426,424,NA,15.78,riffle edgewater
423,2018-09-12,6000,cloudy,1.1,13:36:00,14:12:00,Big Riffle,424 426,424,NA,15.78,backwater
424,2018-09-13,6000,clear,0,12:00:00,12:18:00,Goose Riffle,408,408,NA,16,riffle edgewater
424,2018-09-13,6000,clear,0,12:00:00,12:18:00,Goose Riffle,408,408,NA,16,glide edgewater
424,2018-09-13,6000,clear,0,12:00:00,12:18:00,Goose Riffle,408,408,NA,16,glide
424,2018-09-13,6000,clear,0,12:00:00,12:18:00,Goose Riffle,408,408,NA,16,backwater
425,2018-09-13,6000,clear,0,NA,12:50:00,Kiester Riffle,402,402,NA,16,glide edgewater
425,2018-09-13,6000,clear,0,NA,12:50:00,Kiester Riffle,402,402,NA,16,backwater
426,2018-09-17,800,clear,0,10:10:00,11:38:00,Gateway Riffle,221 225 226 228 229,225,NA,12.5,glide
426,2018-09-17,800,clear,0,10:10:00,11:38:00,Gateway Riffle,221 225 226 228 229,226,NA,12.5,NA
426,2018-09-17,800,clear,0,10:10:00,11:38:00,Gateway Riffle,221 225 226 228 229,228,NA,12.5,backwater
426,2018-09-17,800,clear,0,10:10:00,11:38:00,Gateway Riffle,221 225 226 228 229,221,NA,12.5,backwater
426,2018-09-17,800,clear,0,10:10:00,11:38:00,Gateway Riffle,221 225 226 228 229,226,NA,12.5,glide
426,2018-09-17,800,clear,0,10:10:00,11:38:00,Gateway Riffle,221 225 226 228 229,229,NA,12.5,NA
427,2018-09-17,800,clear,0,11:20:00,12:10:00,Steep Riffle,189 185,189,NA,12.5,riffle
427,2018-09-17,800,clear,0,11:20:00,12:10:00,Steep Riffle,189 185,189,NA,12.5,backwater
427,2018-09-17,800,clear,0,11:20:00,12:10:00,Steep Riffle,189 185,185,NA,12.5,glide
427,2018-09-17,800,clear,0,11:20:00,12:10:00,Steep Riffle,189 185,189,NA,12.5,glide
428,2018-09-17,800,clear,0,13:07:00,13:45:00,Eye Riffle,215A 215B 216 210,210,NA,13,riffle
428,2018-09-17,800,clear,0,13:07:00,13:45:00,Eye Riffle,215A 215B 216 210,215B,NA,13,NA
428,2018-09-17,800,clear,0,13:07:00,13:45:00,Eye Riffle,215A 215B 216 210,216,NA,13,NA
428,2018-09-17,800,clear,0,13:07:00,13:45:00,Eye Riffle,215A 215B 216 210,210,NA,13,glide
428,2018-09-17,800,clear,0,13:07:00,13:45:00,Eye Riffle,215A 215B 216 210,216,NA,13,riffle
428,2018-09-17,800,clear,0,13:07:00,13:45:00,Eye Riffle,215A 215B 216 210,216,NA,13,glide
428,2018-09-17,800,clear,0,13:07:00,13:45:00,Eye Riffle,215A 215B 216 210,215A,NA,13,riffle edgewater
429,2018-09-17,6000,clear,0,14:25:00,14:47:00,Vance Riffle,268,268,NA,16,riffle edgewater
429,2018-09-17,6000,clear,0,14:25:00,14:47:00,Vance Riffle,268,268,NA,16,NA
430,2018-09-18,800,clear,0,10:20:00,10:43:00,Hatchery Riffle,19 23 24 25,23,NA,11.5,NA
430,2018-09-18,800,clear,0,10:20:00,10:43:00,Hatchery Riffle,19 23 24 25,24,NA,11.5,glide
430,2018-09-18,800,clear,0,10:20:00,10:43:00,Hatchery Riffle,19 23 24 25,25,NA,11.5,glide edgewater
430,2018-09-18,800,clear,0,10:20:00,10:43:00,Hatchery Riffle,19 23 24 25,19,NA,11.5,riffle
430,2018-09-18,800,clear,0,10:20:00,10:43:00,Hatchery Riffle,19 23 24 25,19,NA,11.5,glide
431,2018-09-18,800,clear,0,11:07:00,11:17:00,Auditorium Riffle,29 30 31 32,30,NA,11,NA
431,2018-09-18,800,clear,0,11:07:00,11:17:00,Auditorium Riffle,29 30 31 32,32,NA,11,NA
431,2018-09-18,800,clear,0,11:07:00,11:17:00,Auditorium Riffle,29 30 31 32,31,NA,11,glide
431,2018-09-18,800,clear,0,11:07:00,11:17:00,Auditorium Riffle,29 30 31 32,29,NA,11,NA
431,2018-09-18,800,clear,0,11:07:00,11:17:00,Auditorium Riffle,29 30 31 32,32,NA,11,glide edgewater
432,2018-09-18,800,clear,0,11:50:00,12:10:00,Hatchery Ditch,33 26 28,26,NA,NA,pool
432,2018-09-18,800,clear,0,11:50:00,12:10:00,Hatchery Ditch,33 26 28,26,NA,NA,riffle edgewater
432,2018-09-18,800,clear,0,11:50:00,12:10:00,Hatchery Ditch,33 26 28,26,NA,NA,backwater
432,2018-09-18,800,clear,0,11:50:00,12:10:00,Hatchery Ditch,33 26 28,33,NA,NA,backwater
432,2018-09-18,800,clear,0,11:50:00,12:10:00,Hatchery Ditch,33 26 28,33,NA,NA,glide
432,2018-09-18,800,clear,0,11:50:00,12:10:00,Hatchery Ditch,33 26 28,33,NA,NA,pool
432,2018-09-18,800,clear,0,11:50:00,12:10:00,Hatchery Ditch,33 26 28,28,NA,NA,NA
433,2019-03-20,1800,cloudy,2,01:36:00,01:20:00,Aleck Riffle,119,119,NA,NA,pool
434,2019-03-20,NA,precipitation,0,10:00:00,11:30:00,Hatchery Ditch,26 33,33,NA,NA,backwater
434,2019-03-20,NA,precipitation,0,10:00:00,11:30:00,Hatchery Ditch,26 33,33,NA,NA,riffle
434,2019-03-20,NA,precipitation,0,10:00:00,11:30:00,Hatchery Ditch,26 33,33,NA,NA,glide
434,2019-03-20,NA,precipitation,0,10:00:00,11:30:00,Hatchery Ditch,26 33,26,NA,NA,riffle
434,2019-03-20,NA,precipitation,0,10:00:00,11:30:00,Hatchery Ditch,26 33,26,NA,NA,pool
434,2019-03-20,NA,precipitation,0,10:00:00,11:30:00,Hatchery Ditch,26 33,26,NA,NA,glide
434,2019-03-20,NA,precipitation,0,10:00:00,11:30:00,Hatchery Ditch,26 33,33,NA,NA,glide edgewater
434,2019-03-20,NA,precipitation,0,10:00:00,11:30:00,Hatchery Ditch,26 33,33,NA,NA,riffle edgewater
434,2019-03-20,NA,precipitation,0,10:00:00,11:30:00,Hatchery Ditch,26 33,26,NA,NA,glide edgewater
434,2019-03-20,NA,precipitation,0,10:00:00,11:30:00,Hatchery Ditch,26 33,33,NA,NA,pool
435,2019-03-21,8000,clear,1,10:45:00,11:12:00,Junkyard Riffle,499,499,NA,NA,NA
436,2019-05-13,3500,clear,0,09:40:00,10:15:00,Hatchery Ditch,26 33,33,NA,10.72,glide
436,2019-05-13,3500,clear,0,09:40:00,10:15:00,Hatchery Ditch,26 33,33,NA,10.72,glide edgewater
436,2019-05-13,3500,clear,0,09:40:00,10:15:00,Hatchery Ditch,26 33,26,NA,10.72,glide
436,2019-05-13,3500,clear,0,09:40:00,10:15:00,Hatchery Ditch,26 33,26,NA,10.72,glide edgewater
436,2019-05-13,3500,clear,0,09:40:00,10:15:00,Hatchery Ditch,26 33,26,NA,10.72,riffle
436,2019-05-13,3500,clear,0,09:40:00,10:15:00,Hatchery Ditch,26 33,26,NA,10.72,pool
436,2019-05-13,3500,clear,0,09:40:00,10:15:00,Hatchery Ditch,26 33,33,NA,10.72,riffle edgewater
437,2019-05-13,3500,clear,0,10:45:00,10:55:00,Hatchery Ditch,28,28,NA,12,glide
437,2019-05-13,3500,clear,0,10:45:00,10:55:00,Hatchery Ditch,28,28,NA,12,NA
438,2019-05-13,3500,cloudy,0,11:38:00,12:05:00,Hatchery Riffle,"23,24,25",25,NA,12,glide
438,2019-05-13,3500,cloudy,0,11:38:00,12:05:00,Hatchery Riffle,"23,24,25",24,NA,12,glide
438,2019-05-13,3500,cloudy,0,11:38:00,12:05:00,Hatchery Riffle,"23,24,25",23,NA,12,NA
439,2019-05-13,3500,cloudy,0,11:50:00,12:05:00,Auditorium Riffle,"29,31,32,30",32,NA,12,glide
439,2019-05-13,3500,cloudy,0,11:50:00,12:05:00,Auditorium Riffle,"29,31,32,30",30,NA,12,glide
439,2019-05-13,3500,cloudy,0,11:50:00,12:05:00,Auditorium Riffle,"29,31,32,30",29,NA,12,NA
439,2019-05-13,3500,cloudy,0,11:50:00,12:05:00,Auditorium Riffle,"29,31,32,30",31,NA,12,NA
440,2019-05-13,3500,clear,0,12:52:00,13:14:00,Bedrock Riffle,"55, 56",56,NA,12,riffle
440,2019-05-13,3500,clear,0,12:52:00,13:14:00,Bedrock Riffle,"55, 56",56,NA,12,pool
440,2019-05-13,3500,clear,0,12:52:00,13:14:00,Bedrock Riffle,"55, 56",55,NA,12,glide
440,2019-05-13,3500,clear,0,12:52:00,13:14:00,Bedrock Riffle,"55, 56",56,NA,12,glide edgewater
440,2019-05-13,3500,clear,0,12:52:00,13:14:00,Bedrock Riffle,"55, 56",56,NA,12,backwater
441,2019-05-14,3500,cloudy,0,09:30:00,10:00:00,Trailer Park Riffle,"96,97,98",97,NA,11,glide
441,2019-05-14,3500,cloudy,0,09:30:00,10:00:00,Trailer Park Riffle,"96,97,98",96,NA,11,pool
441,2019-05-14,3500,cloudy,0,09:30:00,10:00:00,Trailer Park Riffle,"96,97,98",96,NA,11,glide edgewater
441,2019-05-14,3500,cloudy,0,09:30:00,10:00:00,Trailer Park Riffle,"96,97,98",98,NA,11,glide edgewater
442,2019-05-14,3500,NA,0,10:45:00,11:05:00,Matthews Riffle,"103, 104, 105",103,NA,11.5,glide edgewater
442,2019-05-14,3500,NA,0,10:45:00,11:05:00,Matthews Riffle,"103, 104, 105",104,NA,11.5,glide
442,2019-05-14,3500,NA,0,10:45:00,11:05:00,Matthews Riffle,"103, 104, 105",105,NA,11.5,glide edgewater
442,2019-05-14,3500,NA,0,10:45:00,11:05:00,Matthews Riffle,"103, 104, 105",105,NA,11.5,backwater
443,2019-05-14,3500,cloudy,0,11:14:00,11:40:00,Aleck Riffle,"119, 120",120,NA,12,glide
443,2019-05-14,3500,cloudy,0,11:14:00,11:40:00,Aleck Riffle,"119, 120",119,NA,12,glide edgewater
443,2019-05-14,3500,cloudy,0,11:14:00,11:40:00,Aleck Riffle,"119, 120",119,NA,12,backwater
444,2019-05-14,3500,NA,0,12:45:00,13:20:00,Robinson Riffle,"169,170,171,173,174,175",173,NA,12,NA
444,2019-05-14,3500,NA,0,12:45:00,13:20:00,Robinson Riffle,"169,170,171,173,174,175",175,NA,12,NA
444,2019-05-14,3500,NA,0,12:45:00,13:20:00,Robinson Riffle,"169,170,171,173,174,175",171,NA,12,glide edgewater
444,2019-05-14,3500,NA,0,12:45:00,13:20:00,Robinson Riffle,"169,170,171,173,174,175",171,NA,12,backwater
444,2019-05-14,3500,NA,0,12:45:00,13:20:00,Robinson Riffle,"169,170,171,173,174,175",174,NA,12,glide
444,2019-05-14,3500,NA,0,12:45:00,13:20:00,Robinson Riffle,"169,170,171,173,174,175",170,NA,12,NA
444,2019-05-14,3500,NA,0,12:45:00,13:20:00,Robinson Riffle,"169,170,171,173,174,175",169,NA,12,riffle edgewater
444,2019-05-14,3500,NA,0,12:45:00,13:20:00,Robinson Riffle,"169,170,171,173,174,175",173,NA,12,riffle edgewater
444,2019-05-14,3500,NA,0,12:45:00,13:20:00,Robinson Riffle,"169,170,171,173,174,175",174,NA,12,riffle
444,2019-05-14,3500,NA,0,12:45:00,13:20:00,Robinson Riffle,"169,170,171,173,174,175",170,NA,12,riffle
445,2019-05-15,3500,precipitation,0,10:04:00,10:28:00,Gateway Riffle,"221, 225, 225, 228, 229",225,NA,11,NA
445,2019-05-15,3500,precipitation,0,10:04:00,10:28:00,Gateway Riffle,"221, 225, 225, 228, 229",226,NA,11,NA
445,2019-05-15,3500,precipitation,0,10:04:00,10:28:00,Gateway Riffle,"221, 225, 225, 228, 229",228,NA,11,NA
445,2019-05-15,3500,precipitation,0,10:04:00,10:28:00,Gateway Riffle,"221, 225, 225, 228, 229",221,NA,11,NA
445,2019-05-15,3500,precipitation,0,10:04:00,10:28:00,Gateway Riffle,"221, 225, 225, 228, 229",229,NA,11,NA
446,2019-05-15,3500,precipitation,0,11:08:00,11:24:00,Steep Riffle,"189, 185",189,NA,11,NA
446,2019-05-15,3500,precipitation,0,11:08:00,11:24:00,Steep Riffle,"189, 185",185,NA,11,NA
447,2019-05-15,3500,precipitation,0,12:02:00,12:25:00,Eye Riffle,"210, 217, 215A, 216",210,NA,11,glide
447,2019-05-15,3500,precipitation,0,12:02:00,12:25:00,Eye Riffle,"210, 217, 215A, 216",217,NA,11,glide
447,2019-05-15,3500,precipitation,0,12:02:00,12:25:00,Eye Riffle,"210, 217, 215A, 216",217,NA,11,glide edgewater
447,2019-05-15,3500,precipitation,0,12:02:00,12:25:00,Eye Riffle,"210, 217, 215A, 216",215A,NA,11,glide edgewater
447,2019-05-15,3500,precipitation,0,12:02:00,12:25:00,Eye Riffle,"210, 217, 215A, 216",216,NA,11,riffle
447,2019-05-15,3500,precipitation,0,12:02:00,12:25:00,Eye Riffle,"210, 217, 215A, 216",210,NA,11,backwater
448,2019-05-16,NA,precipitation,0,12:00:00,12:30:00,Vance Riffle,268,268,NA,13,NA
448,2019-05-16,NA,precipitation,0,12:00:00,12:30:00,Vance Riffle,268,268,NA,13,riffle edgewater
449,2019-05-16,7500,cloudy,0,13:13:00,13:30:00,G95,323B,323B,NA,12,glide edgewater
450,2019-05-16,7500,cloudy,0,14:12:00,14:25:00,Big Riffle,424,424,NA,13,glide edgewater
451,2019-07-08,1400,clear,0,10:37:00,11:35:00,Hatchery Ditch,"33,26,28",33,NA,16.5,pool
451,2019-07-08,1400,clear,0,10:37:00,11:35:00,Hatchery Ditch,"33,26,28",33,NA,16.5,glide
451,2019-07-08,1400,clear,0,10:37:00,11:35:00,Hatchery Ditch,"33,26,28",26,NA,16.5,glide
451,2019-07-08,1400,clear,0,10:37:00,11:35:00,Hatchery Ditch,"33,26,28",26,NA,16.5,riffle
451,2019-07-08,1400,clear,0,10:37:00,11:35:00,Hatchery Ditch,"33,26,28",28,NA,16.5,backwater
451,2019-07-08,1400,clear,0,10:37:00,11:35:00,Hatchery Ditch,"33,26,28",28,NA,16.5,glide
451,2019-07-08,1400,clear,0,10:37:00,11:35:00,Hatchery Ditch,"33,26,28",33,NA,16.5,backwater
451,2019-07-08,1400,clear,0,10:37:00,11:35:00,Hatchery Ditch,"33,26,28",28,NA,16.5,glide edgewater
451,2019-07-08,1400,clear,0,10:37:00,11:35:00,Hatchery Ditch,"33,26,28",28,NA,16.5,riffle
451,2019-07-08,1400,clear,0,10:37:00,11:35:00,Hatchery Ditch,"33,26,28",28,NA,16.5,pool
452,2019-07-08,1400,clear,0,13:00:00,13:26:00,Hatchery Riffle,"19,23,24,25",24,NA,16,glide
452,2019-07-08,1400,clear,0,13:00:00,13:26:00,Hatchery Riffle,"19,23,24,25",25,NA,16,glide edgewater
452,2019-07-08,1400,clear,0,13:00:00,13:26:00,Hatchery Riffle,"19,23,24,25",23,NA,16,glide edgewater
453,2019-07-08,1400,clear,0,13:30:00,13:45:00,Auditorium Riffle,"29,31,32",31,NA,16.5,riffle edgewater
453,2019-07-08,1400,clear,0,13:30:00,13:45:00,Auditorium Riffle,"29,31,32",29,NA,16.5,glide edgewater
453,2019-07-08,1400,clear,0,13:30:00,13:45:00,Auditorium Riffle,"29,31,32",31,NA,16.5,glide
453,2019-07-08,1400,clear,0,13:30:00,13:45:00,Auditorium Riffle,"29,31,32",32,NA,16.5,riffle
453,2019-07-08,1400,clear,0,13:30:00,13:45:00,Auditorium Riffle,"29,31,32",32,NA,16.5,glide edgewater
454,2019-07-08,1400,clear,0,13:50:00,14:30:00,Bedrock Riffle,"55,56",55,NA,16,glide
454,2019-07-08,1400,clear,0,13:50:00,14:30:00,Bedrock Riffle,"55,56",56,NA,16,pool
454,2019-07-08,1400,clear,0,13:50:00,14:30:00,Bedrock Riffle,"55,56",56,NA,16,glide edgewater
454,2019-07-08,1400,clear,0,13:50:00,14:30:00,Bedrock Riffle,"55,56",56,NA,16,riffle edgewater
455,2019-07-09,1220,clear,2,12:30:00,13:40:00,Steep Riffle,"189,185",189,NA,17,riffle
455,2019-07-09,1220,clear,2,12:30:00,13:40:00,Steep Riffle,"189,185",189,NA,17,backwater
455,2019-07-09,1220,clear,2,12:30:00,13:40:00,Steep Riffle,"189,185",189,NA,17,glide
455,2019-07-09,1220,clear,2,12:30:00,13:40:00,Steep Riffle,"189,185",189,NA,17,glide edgewater
455,2019-07-09,1220,clear,2,12:30:00,13:40:00,Steep Riffle,"189,185",185,NA,17,glide edgewater
455,2019-07-09,1220,clear,2,12:30:00,13:40:00,Steep Riffle,"189,185",189,NA,17,pool
456,2019-07-10,1200,clear,0,09:33:00,10:05:00,Robinson Riffle,"169,170,171,173,174,175",175,NA,16,riffle edgewater
456,2019-07-10,1200,clear,0,09:33:00,10:05:00,Robinson Riffle,"169,170,171,173,174,175",175,NA,16,glide edgewater
456,2019-07-10,1200,clear,0,09:33:00,10:05:00,Robinson Riffle,"169,170,171,173,174,175",171,NA,16,glide edgewater
456,2019-07-10,1200,clear,0,09:33:00,10:05:00,Robinson Riffle,"169,170,171,173,174,175",173,NA,16,glide edgewater
456,2019-07-10,1200,clear,0,09:33:00,10:05:00,Robinson Riffle,"169,170,171,173,174,175",173,NA,16,riffle
456,2019-07-10,1200,clear,0,09:33:00,10:05:00,Robinson Riffle,"169,170,171,173,174,175",169,NA,16,glide edgewater
456,2019-07-10,1200,clear,0,09:33:00,10:05:00,Robinson Riffle,"169,170,171,173,174,175",170,NA,16,glide
456,2019-07-10,1200,clear,0,09:33:00,10:05:00,Robinson Riffle,"169,170,171,173,174,175",174,NA,16,riffle edgewater
457,2019-07-10,1200,clear,0,11:00:00,11:25:00,Aleck Riffle,"119, 120",120,NA,16.5,glide
457,2019-07-10,1200,clear,0,11:00:00,11:25:00,Aleck Riffle,"119, 120",119,NA,16.5,glide edgewater
457,2019-07-10,1200,clear,0,11:00:00,11:25:00,Aleck Riffle,"119, 120",119,NA,16.5,backwater
458,2019-07-10,1200,clear,0,11:45:00,12:30:00,Matthews Riffle,"103,104,105",105,NA,17,glide edgewater
458,2019-07-10,1200,clear,0,11:45:00,12:30:00,Matthews Riffle,"103,104,105",104,NA,17,glide
458,2019-07-10,1200,clear,0,11:45:00,12:30:00,Matthews Riffle,"103,104,105",103,NA,17,glide edgewater
458,2019-07-10,1200,clear,0,11:45:00,12:30:00,Matthews Riffle,"103,104,105",103,NA,17,riffle edgewater
459,2019-07-10,1200,clear,0,13:05:00,13:30:00,Trailer Park Riffle,"96,97,98",97,NA,16,glide
459,2019-07-10,1200,clear,0,13:05:00,13:30:00,Trailer Park Riffle,"96,97,98",98,NA,16,glide edgewater
459,2019-07-10,1200,clear,0,13:05:00,13:30:00,Trailer Park Riffle,"96,97,98",97,NA,16,NA
459,2019-07-10,1200,clear,0,13:05:00,13:30:00,Trailer Park Riffle,"96,97,98",96,NA,16,glide edgewater
460,2019-07-15,5300,clear,0,09:30:00,10:00:00,Vance Riffle,"266,268",266,NA,18,glide edgewater
460,2019-07-15,5300,clear,0,09:30:00,10:00:00,Vance Riffle,"266,268",268,NA,18,riffle edgewater
