survey_id,date,flow,weather,turbidity,start_time,end_time,section_name,units_covered,unit,count,size_class,est_size,substrate,instream_cover,overhead_cover,hydrology,water_depth_m,run,tagged,clipped,location,survey_type,section_type,fork_length,bank_distance,visibility,section_number,temperature,species
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,2,NA,NA,2,D,NA,NA,0.1599999964237213,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,85,1,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,3,NA,NA,2,A,NA,NA,0.1800000071525574,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,80,2,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,3,NA,NA,2,A,NA,NA,0.1800000071525574,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,75,1,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,2,NA,NA,2,D,NA,NA,0.1899999976158142,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,75,1,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,2,NA,NA,1,D,NA,NA,0.07999999821186066,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,70,1,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,2,NA,NA,2,DF,NA,NA,0.1899999976158142,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,95,0,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,1,NA,NA,1,DF,NA,NA,0.1500000059604645,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,70,0,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,1,NA,NA,2,D,NA,NA,0.2000000029802322,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,80,1,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,3,NA,NA,2,A,NA,NA,0.2300000041723251,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,65,1,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,3,NA,NA,1,CD,NA,NA,0.2700000107288361,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,95,1,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,1,NA,NA,2,A,NA,NA,0.2800000011920929,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,70,1,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,2,NA,NA,2,BD,NA,NA,0.2199999988079071,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,65,1,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,150,NA,NA,1,DF,NA,NA,0.5099999904632568,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,45,1,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,2,NA,NA,2,A,NA,NA,0.550000011920929,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,80,1,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,1,NA,NA,2,A,NA,NA,0.4000000059604645,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,100,1,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,75,NA,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,80,NA,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,75,NA,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,60,NA,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,90,NA,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,75,NA,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,65,NA,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,75,NA,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,60,NA,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,50,NA,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,80,NA,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,40,NA,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,40,NA,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,75,NA,NA,NA,15.56,Steelhead Trout - Form Not I.d.'D
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,60,NA,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,65,NA,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,80,NA,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,80,NA,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,75,NA,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,65,NA,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,80,NA,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,70,NA,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,55,NA,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,80,NA,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,70,NA,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,40,NA,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,80,NA,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,70,NA,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,45,NA,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,50,NA,NA,NA,15.56,Rainbow Trout
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,3,NA,NA,NA,NA,NA,NA,NA,fall,NA,NA,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,60,NA,NA,NA,15.56,Chinook Salmon
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,1,NA,NA,NA,NA,NA,NA,NA,fall,NA,NA,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,80,NA,NA,NA,15.56,Chinook Salmon
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,1,NA,NA,NA,NA,NA,NA,NA,fall,NA,NA,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,65,NA,NA,NA,15.56,Chinook Salmon
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,2,NA,NA,NA,NA,NA,NA,NA,fall,NA,NA,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,55,NA,NA,NA,15.56,Chinook Salmon
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,1,NA,NA,NA,NA,NA,NA,NA,fall,NA,NA,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,55,NA,NA,NA,15.56,Chinook Salmon
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,2,NA,NA,NA,NA,NA,NA,NA,fall,NA,NA,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,60,NA,NA,NA,15.56,Chinook Salmon
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,5,NA,NA,NA,NA,NA,NA,NA,fall,NA,NA,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,65,NA,NA,NA,15.56,Chinook Salmon
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,70,NA,NA,NA,NA,NA,NA,NA,fall,NA,NA,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,60,NA,NA,NA,15.56,Chinook Salmon
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,1,NA,NA,NA,NA,NA,NA,NA,fall,NA,NA,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,75,NA,NA,NA,15.56,Chinook Salmon
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,10,NA,NA,NA,NA,NA,NA,NA,fall,NA,NA,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,65,NA,NA,NA,15.56,Chinook Salmon
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,4,NA,NA,NA,NA,NA,NA,NA,fall,NA,NA,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,60,NA,NA,NA,15.56,Chinook Salmon
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,5,NA,NA,NA,NA,NA,NA,NA,fall,NA,NA,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,45,NA,NA,NA,15.56,Chinook Salmon
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,3,NA,NA,NA,NA,NA,NA,NA,fall,NA,NA,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,60,NA,NA,NA,15.56,Chinook Salmon
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,1,NA,NA,NA,NA,NA,NA,NA,fall,NA,NA,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,75,NA,NA,NA,15.56,Chinook Salmon
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,7,NA,NA,NA,NA,NA,NA,NA,fall,NA,NA,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,40,NA,NA,NA,15.56,Chinook Salmon
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,2,NA,NA,NA,NA,NA,NA,NA,fall,NA,NA,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,55,NA,NA,NA,15.56,Chinook Salmon
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,30,NA,NA,NA,NA,NA,NA,NA,fall,NA,NA,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,45,NA,NA,NA,15.56,Chinook Salmon
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,20,NA,NA,NA,NA,NA,NA,NA,fall,NA,NA,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,75,NA,NA,NA,15.56,Chinook Salmon
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,2,NA,NA,NA,NA,NA,NA,NA,fall,NA,NA,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,60,NA,NA,NA,15.56,Chinook Salmon
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,4,NA,NA,1,A,NA,NA,0.25,fall,NA,NA,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,50,NA,NA,NA,15.56,Chinook Salmon
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,5,NA,NA,1,A,NA,NA,0.300000011920929,fall,NA,NA,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,60,NA,NA,NA,15.56,Chinook Salmon
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,50,NA,NA,1,A,NA,NA,0.300000011920929,fall,NA,NA,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,60,NA,NA,NA,15.56,Chinook Salmon
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,13,NA,NA,1,A,NA,NA,0.300000011920929,fall,NA,NA,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,40,NA,NA,NA,15.56,Chinook Salmon
82,1999-07-22,624,sunny,NA,NA,NA,NA,NA,33,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hatchery Riffle Bottom Moes Ditch To Middle Moes,unit,permanent,250,NA,NA,NA,15.56,Brook Trout
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,213,15,NA,NA,1,E,NA,NA,1.5,NA,NA,NA,Eye Riffle Gateway To Outlet,unit,permanent,100,NA,4.90000009536743,NA,17.78,Largemouth Bass
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,210,2,NA,NA,2,A,NA,NA,0.699999988079071,NA,NA,FALSE,Eye Riffle Gateway To Outlet,unit,permanent,150,5,4.90000009536743,NA,17.78,Rainbow Trout
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,210,1,NA,NA,2,A,NA,NA,0.699999988079071,NA,NA,FALSE,Eye Riffle Gateway To Outlet,unit,permanent,200,5,4.90000009536743,NA,17.78,Rainbow Trout
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,210,1,NA,NA,2,BCD,NA,NA,0.9200000166893004,NA,NA,FALSE,Eye Riffle Gateway To Outlet,unit,permanent,200,2,4.90000009536743,NA,17.78,Rainbow Trout
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,205,1,NA,NA,2,D,NA,NA,0.4199999868869781,NA,NA,FALSE,Eye Riffle Gateway To Outlet,unit,permanent,150,2,4.90000009536743,NA,17.78,Rainbow Trout
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,205,1,NA,NA,2,D,NA,NA,0.4199999868869781,NA,NA,FALSE,Eye Riffle Gateway To Outlet,unit,permanent,200,2,4.90000009536743,NA,17.78,Rainbow Trout
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,205,3,NA,NA,1,BD,NA,NA,0.8700000047683716,NA,NA,FALSE,Eye Riffle Gateway To Outlet,unit,permanent,200,1,4.90000009536743,NA,17.78,Rainbow Trout
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,205,1,NA,NA,1,BD,NA,NA,0.8700000047683716,NA,NA,NA,Eye Riffle Gateway To Outlet,unit,permanent,225,1,4.90000009536743,NA,17.78,Steelhead Trout - Form Not I.d.'D
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,217,4,NA,NA,2,BD,NA,NA,0.3600000143051147,NA,NA,FALSE,Eye Riffle Gateway To Outlet,unit,permanent,125,1,4.90000009536743,NA,17.78,Rainbow Trout
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,210,1,NA,NA,2,A,NA,NA,0.699999988079071,NA,NA,NA,Eye Riffle Gateway To Outlet,unit,permanent,300,2,4.90000009536743,NA,17.78,Steelhead Trout - Form Not I.d.'D
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,210,4,NA,NA,1,BD,NA,NA,0.8999999761581421,NA,NA,NA,Eye Riffle Gateway To Outlet,unit,permanent,80,NA,4.90000009536743,NA,17.78,Tule Perch
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,210,1,NA,NA,1,BD,NA,NA,0.8999999761581421,NA,NA,NA,Eye Riffle Gateway To Outlet,unit,permanent,150,NA,4.90000009536743,NA,17.78,Tule Perch
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,210,15,NA,NA,1,BD,NA,NA,0.8999999761581421,NA,NA,NA,Eye Riffle Gateway To Outlet,unit,permanent,70,NA,4.90000009536743,NA,17.78,Bluegill
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,215,3,NA,NA,1,C,NA,NA,3,NA,NA,NA,Eye Riffle Gateway To Outlet,unit,permanent,125,NA,4.90000009536743,NA,17.78,Tule Perch
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,215,15,NA,NA,1,C,NA,NA,3,NA,NA,NA,Eye Riffle Gateway To Outlet,unit,permanent,50,NA,4.90000009536743,NA,17.78,Tule Perch
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,215B,1,NA,NA,3,A,NA,NA,0.5,NA,NA,FALSE,Eye Riffle Gateway To Outlet,unit,permanent,135,5,4.90000009536743,NA,17.78,Rainbow Trout
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,215B,3,NA,NA,3,A,NA,NA,0.75,NA,NA,FALSE,Eye Riffle Gateway To Outlet,unit,permanent,140,7,4.90000009536743,NA,17.78,Rainbow Trout
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,215B,1,NA,NA,2,A,NA,NA,0.7200000286102295,NA,NA,FALSE,Eye Riffle Gateway To Outlet,unit,permanent,110,5,4.90000009536743,NA,17.78,Rainbow Trout
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,215B,1,NA,NA,2,A,NA,NA,0.7200000286102295,NA,NA,FALSE,Eye Riffle Gateway To Outlet,unit,permanent,150,5,4.90000009536743,NA,17.78,Rainbow Trout
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,215B,1,NA,NA,3,A,NA,NA,0.6000000238418579,NA,NA,FALSE,Eye Riffle Gateway To Outlet,unit,permanent,175,4,4.90000009536743,NA,17.78,Rainbow Trout
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,215B,2,NA,NA,3,A,NA,NA,0.6000000238418579,NA,NA,FALSE,Eye Riffle Gateway To Outlet,unit,permanent,125,4,4.90000009536743,NA,17.78,Rainbow Trout
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,215B,2,NA,NA,3,A,NA,NA,0.6000000238418579,NA,NA,FALSE,Eye Riffle Gateway To Outlet,unit,permanent,100,4,4.90000009536743,NA,17.78,Rainbow Trout
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,215B,2,NA,NA,3,A,NA,NA,0.5799999833106995,NA,NA,FALSE,Eye Riffle Gateway To Outlet,unit,permanent,175,5,4.90000009536743,NA,17.78,Rainbow Trout
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,215B,1,NA,NA,3,A,NA,NA,0.5799999833106995,NA,NA,FALSE,Eye Riffle Gateway To Outlet,unit,permanent,140,5,4.90000009536743,NA,17.78,Rainbow Trout
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,215B,1,NA,NA,2,A,NA,NA,0.8999999761581421,NA,NA,FALSE,Eye Riffle Gateway To Outlet,unit,permanent,120,4,4.90000009536743,NA,17.78,Rainbow Trout
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,210,4,NA,NA,2,A,NA,NA,0.4000000059604645,NA,NA,FALSE,Eye Riffle Gateway To Outlet,unit,permanent,150,NA,4.90000009536743,NA,17.78,Rainbow Trout
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,226,1,NA,NA,2,A,NA,NA,0.8799999952316284,NA,NA,FALSE,Eye Riffle Gateway To Outlet,unit,permanent,150,11,4.90000009536743,NA,17.78,Rainbow Trout
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,228,1,NA,NA,2,A,NA,NA,1.5,NA,NA,FALSE,Eye Riffle Gateway To Outlet,unit,permanent,175,2,4.90000009536743,NA,17.78,Rainbow Trout
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,210,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eye Riffle Gateway To Outlet,unit,permanent,50,NA,4.90000009536743,NA,17.78,Sacramento Sucker
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,210,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eye Riffle Gateway To Outlet,unit,permanent,250,NA,4.90000009536743,NA,17.78,Sacramento Squawfish
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,210,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eye Riffle Gateway To Outlet,unit,permanent,35,NA,4.90000009536743,NA,17.78,Sacramento Sucker
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,216,1,NA,NA,2,A,NA,NA,0.5,fall,NA,NA,Eye Riffle Gateway To Outlet,unit,permanent,110,NA,4.90000009536743,NA,17.78,Chinook Salmon
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,216,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Eye Riffle Gateway To Outlet,unit,permanent,300,NA,4.90000009536743,NA,17.78,Sacramento Squawfish
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,231,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eye Riffle Gateway To Outlet,unit,permanent,50,NA,4.90000009536743,NA,17.78,Wakasagi
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,231,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eye Riffle Gateway To Outlet,unit,permanent,40,NA,4.90000009536743,NA,17.78,Largemouth Bass
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,231,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eye Riffle Gateway To Outlet,unit,permanent,80,NA,4.90000009536743,NA,17.78,Largemouth Bass
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,231,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eye Riffle Gateway To Outlet,unit,permanent,375,NA,4.90000009536743,NA,17.78,Largemouth Bass
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,221,1,NA,NA,2,A,NA,NA,0.5,NA,NA,NA,Eye Riffle Gateway To Outlet,unit,permanent,70,NA,4.90000009536743,NA,17.78,Largemouth Bass
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,229,80,NA,NA,1,A,NA,NA,0.4000000059604645,NA,NA,NA,Eye Riffle Gateway To Outlet,unit,permanent,60,NA,4.90000009536743,NA,17.78,Unidentified Juvenile Minnow
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,231,20,NA,NA,1,E,NA,NA,NA,NA,NA,NA,Eye Riffle Gateway To Outlet,unit,permanent,450,NA,4.90000009536743,NA,17.78,Common Carp
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,231,2,NA,NA,1,E,NA,NA,0.8999999761581421,NA,NA,NA,Eye Riffle Gateway To Outlet,unit,permanent,250,NA,4.90000009536743,NA,17.78,Largemouth Bass
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,231,10,NA,NA,1,E,NA,NA,0.6000000238418579,NA,NA,NA,Eye Riffle Gateway To Outlet,unit,permanent,100,NA,4.90000009536743,NA,17.78,Largemouth Bass
83,1999-07-27,624,sunny,NA,NA,NA,NA,NA,231,14,NA,NA,1,E,NA,NA,0.6000000238418579,NA,NA,NA,Eye Riffle Gateway To Outlet,unit,permanent,60,NA,4.90000009536743,NA,17.78,Sacramento Squawfish
